Source Pipeline,Stellar Catalog,TIC,Full TOI ID,Signal ID,TOI Disposition,EXOFOP Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,VMag Value,VMag Uncertainty,Epoch Value,Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Alerted,Edited
qlp,,147576037,1157.01,1,PC,APC,144.341553,68.458658,9.604,0.011,10.167,0.004,1688.69052,0.00177,13.03351,0.00035,3.034,0.477,2235.61,2.44037,14,Large; possible EB,2019-08-27 16:09:25+0000,2021-04-27 11:18:56+0000
qlp,,379931600,1158.01,1,PC,FP,293.427333,29.596297,9.597,0.006,10.321,0.034,1685.4338,0.0013,2.92564,0.00029,4.027,0.146,6572.91,752.827,14,Could be on neighbor,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,,48188920,1159.01,1,PC,FP,282.420784,48.098946,9.594,0.008,10.074,0.004,1683.94707,0.00363,0.73774,0.0002,0.636,0.331,524.852,91.6082,14,,2019-08-27 16:09:26+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,89510024,1160.01,1,PC,PC,301.317725,30.670696,9.577,1.0,,,1683.7372,0.00731,2.36549,0.00136,1.772,0.596,490.0,3.89795,14,,2019-09-03 15:31:10+0000,2021-04-27 11:18:56+0000
qlp,,267489265,1132.01,1,PC,FP,298.781337,54.781534,9.229,0.006,9.38,0.003,1683.6794,0.01044,1.55058,0.00112,2.956,0.494,303.895,1.03081,14,TFOP FP,2019-08-27 16:09:23+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,69997672,1133.01,1,PC,PC,294.824105,31.95816,9.115,0.006,9.56,0.003,1684.2349,0.01005,1.80709,0.00123,3.297,1.009,450.0,2.70834,14,,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,122220263,1134.01,1,PC,FP,290.020843,36.637706,9.036,0.006,9.546,0.003,1688.52795,0.0005,,,7.142,0.098,11740.0,0.328093,14,Single transit,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,89389197,1137.01,1,PC,PC,301.177788,30.409921,8.908,0.017,9.857,0.004,1684.62997,0.0027,1.32047,0.00025,1.181,0.193,850.0,494.057,14,FP; star is a giant; also matched to 1963523488,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,110428269,1138.01,1,PC,FP,291.463077,25.189456,8.906,0.006,8.98,0.03,1684.20504,0.00442,0.64971,0.00018,2.076,0.328,620.0,1.19044,14,Possibly EB,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,,284450803,1142.01,1,PC,APC,290.708912,56.615447,8.64,0.009,8.812,0.002,1685.25013,0.00085,3.36908,0.0002,2.176,0.156,3704.89,27.0595,14,Likely EB; some synchronization; check 284450770,2019-08-27 16:09:26+0000,2021-04-27 11:18:56+0000
qlp,,160268701,1143.01,1,PC,FP,182.539366,77.352246,8.633,0.006,9.077,0.002,1694.07875,0.00156,11.19602,0.00096,4.265,0.327,2814.4,170.882,14,TFOPWG FP Retired as SB1,2019-08-27 16:09:26+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,350995812,1145.01,1,PC,PC,291.921383,36.529872,8.501,0.008,7.55,0.03,1685.81643,0.00149,2.97164,0.00034,1.534,0.15,7350.0,977.734,14,Likely EB,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,,21755546,1146.01,1,PC,APC,292.286792,30.297336,8.404,0.006,8.35,0.003,1684.13106,0.00264,0.65957,0.00012,1.546,0.206,773.369,1.12601,14,Could be on neighbor,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,117789567,1149.01,1,PC,APC,300.773998,26.892019,7.917,0.028,7.87,0.03,1684.48946,0.00192,2.32063,0.00029,1.331,0.467,1780.0,23.2874,14,,2019-09-03 15:31:11+0000,2021-04-27 11:18:56+0000
spoc,,409934330,1114.01,1,PC,APC,302.147845,-71.552463,7.912,0.018,7.89,0.03,2038.622586,0.000684,2.488885,0.000142,3.1066,0.050148,3465.60964,45.82747,27,Gaia Rstar=3.577; large candidate,2019-08-16 20:20:50+0000,2021-04-27 11:18:56+0000
qlp,,311890977,1102.01,1,PC,FP,263.003839,-76.857834,10.565,0.006,11.976,0.046,1627.80423,0.00276,6.63371,0.00059,2.122,0.26,1555.34,2.04117,13,Possible aperture-depth correlation,2019-08-15 15:39:15+0000,2021-04-27 11:18:56+0000
spoc,gaia-dr2,271581073,1101.01,1,PC,PC,319.551142,-77.529089,10.589,0.006,11.254,0.01,2037.441764,0.000969,2.669008,0.000207,1.769073,0.070847,3344.040757,103.843506,27,Check neighbor star; odd-even,2019-08-15 15:39:15+0000,2021-04-27 11:18:56+0000
qlp,,295599256,1108.01,1,PC,FP,274.221544,-68.197719,9.941,0.006,10.062,0.004,1655.54872,0.00098,7.14386,0.00054,1.467,0.223,11146.4,53.8514,13,Large,2019-08-15 15:39:15+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,412014494,1111.01,1,PC,FP,291.373645,-60.941006,9.387,0.006,9.71,0.03,1663.00191,0.00326,11.46597,0.00315,1.698,0.687,7250.0,5.73935,13,,2019-08-15 15:39:14+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,446549905,1110.01,1,PC,FP,286.791797,-58.697213,9.679,0.006,10.136,0.005,1654.60889,0.0009,2.45466,0.00014,2.331,0.243,4220.0,1.62243,13,TFOP FP; target is on 446549906 (TOI 2107.01),2019-08-15 15:39:14+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,274151135,1105.01,1,PC,PC,146.062544,-89.471552,10.281,0.006,11.329,0.023,1630.65635,0.00367,10.86855,0.00143,2.574,0.721,1261.02,3.84775,13,Level one candidate,2019-08-15 15:39:14+0000,2021-04-27 11:18:56+0000
qlp,,379286801,1115.01,1,PC,APC,283.301871,-54.910751,10.526,0.006,10.923,0.01,1658.32747,0.00109,4.45199,0.00035,2.109,0.087,8483.38,2082.29,13,V-shaped and possibly EB,2019-08-15 15:39:14+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,290348382,1113.01,1,PC,FP,328.705971,-77.336754,9.669,0.007,12.49,0.2,1658.78715,0.00238,6.44049,0.00115,1.854,0.123,7920.0,7.5416,13,2 stars in the same pixel (290348383),2019-08-15 15:39:14+0000,2021-04-27 11:18:56+0000
spoc,gaia-dr2,351603103,1103.01,1,PC,PC,310.086577,-63.789855,10.56,0.007,11.579,0.057,2037.655526,0.002636,2.94193,0.000637,4.864505,0.14579,4449.851851,224.10146,27,TOI 1103 under investigation no observing notes ,2019-08-15 15:39:13+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,90919952,1118.01,1,PC,FP,277.43294,-44.625484,10.508,0.006,11.387,0.034,1660.16316,0.00121,4.13812,0.00036,3.911,0.49,5560.0,2.56649,13,Likely EB,2019-08-22 14:42:10+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,261369656,1119.01,1,PC,APC,292.604696,-46.277949,10.502,0.006,10.937,0.009,1666.52199,0.00188,10.95663,0.00203,3.588,0.259,3830.0,1477.42,13,,2019-08-22 14:42:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,143257766,1120.01,1,PC,FP,293.389202,-45.892684,10.406,0.006,10.562,0.009,1656.44854,0.00125,1.66255,0.00013,3.285,0.073,6140.0,0.848015,13,Could be on neighbor TIC 143257774; has stellar companion TIC 143257770 with equal brightness and stellar mass,2019-08-22 14:42:11+0000,2021-04-27 11:18:56+0000
qlp,,24094603,1121.01,1,PC,FP,269.648649,-46.065423,10.363,0.022,11.633,0.019,1658.61052,0.00621,4.07611,0.002,2.062,0.503,1454.18,5.36746,13,possibly stellar variability,2019-08-22 14:42:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,304774444,1122.01,1,PC,FP,281.369452,-52.26282,10.293,0.007,10.811,0.008,1658.77421,0.00423,3.62654,0.00106,3.298,0.319,910.0,0.920342,13,Likely stellar variability,2019-08-22 14:42:11+0000,2021-04-27 11:18:56+0000
qlp,,469782185,1123.01,1,PC,APC,292.391616,-37.304016,10.24,0.006,11.154,0.034,1658.04087,0.00026,1.20928,2e-05,1.886,0.025,11883.8,825.818,13,Large candidate,2019-08-22 14:42:10+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,128790976,1124.01,1,PC,APC,300.212586,-43.982016,7.223,0.006,7.66,0.03,1657.43106,0.00054,3.51874,0.00014,2.739,0.107,5770.0,743.225,13,Odd/even and likely EB,2019-08-22 14:42:10+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,80166433,1125.01,1,PC,PC,298.287638,-46.370021,8.046,0.006,8.181,0.002,1656.14889,0.00308,1.54602,0.00027,0.852,0.186,405.173,2.85741,13,likely EB; TOI 1125 under investigation no observing notes,2019-08-22 14:42:10+0000,2021-04-27 11:18:56+0000
qlp,,405862830,1126.01,1,PC,FP,279.062433,-43.620652,10.358,0.006,11.002,0.022,1658.24805,0.00481,1.62652,0.00048,3.355,0.478,975.82,1.32959,13,Possibly stellar variability,2019-08-22 14:42:11+0000,2021-04-27 11:18:56+0000
qlp,,269450900,1127.01,1,PC,FP,292.195286,-36.00026,7.316,0.006,7.46,0.03,1657.63073,0.00134,2.32439,0.00021,4.453,0.059,2704.18,165.431,13,Possible centroid shift,2019-08-22 14:42:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,425721385,1128.01,1,PC,FP,289.761699,-43.073984,9.73,0.006,10.27,0.006,1663.15245,0.0055,13.5499,0.00564,1.795,0.72,1180.0,19.1341,13,,2019-08-22 14:42:11+0000,2021-04-27 11:18:56+0000
qlp,gaia-dr2,91576611,1129.01,1,PC,FP,284.15787,-29.398293,8.782,0.007,9.114,0.003,1659.06927,0.00289,4.43651,0.00101,3.365,0.269,1520.0,594.271,13,centroid shift; slightly v-shaped transit,2019-08-22 14:42:10+0000,2021-04-27 11:18:56+0000
spoc,,31858843,1069.01,1,PC,KP,289.479318,-32.859977,10.391,0.018,11.03,0.016,1655.578988,0.000396,2.977692,7.4e-05,3.08003,0.024719,17769.651646,144.52217,13,WASP-123b,2019-08-16 20:20:41+0000,2021-04-27 11:18:56+0000
spoc,,468148930,1086.01,1,PC,PC,305.567047,-88.568464,12.151,0.018,12.897,0.046,1655.293549,0.002648,3.717407,0.000594,5.586155,0.180414,5061.526835,139.35219,13,TOI 1086 under investigation no observing notes; interesting M-shaped transit,2019-08-16 20:20:50+0000,2021-04-27 11:18:56+0000
spoc,,380783252,1059.01,1,PC,PC,269.714483,-60.921842,9.801,0.037,10.535,0.007,1660.541059,0.000406,9.449544,0.000281,2.171769,0.043131,24877.555022,448.01566,13,,2019-08-16 20:20:49+0000,2021-04-27 11:18:57+0000
spoc,,380589029,1084.01,1,KP,KP,268.890685,-61.747309,12.211,0.018,12.915,0.092,1653.974023,0.000425,1.348449,3.3e-05,2.409878,0.030056,19716.185692,184.76152,13,HATS-24b,2019-08-16 20:20:49+0000,2021-04-27 11:18:57+0000
spoc,,379240073,1079.01,1,PC,PC,283.119462,-55.387918,13.056,0.021,13.648,0.126,1656.382756,0.003137,3.164147,0.000607,1.598864,0.30807,7491.851204,654.3037,13,Could be blended,2019-08-16 20:20:49+0000,2021-04-27 11:18:57+0000
spoc,,370133522,1078.01,1,PC,CP,306.9254,-56.4573,10.281,0.059,12.68,0.2,1654.105559,0.000752,0.518224,2.5e-05,0.718441,0.227664,847.714651,62.32479,13,Potential level one candidate,2019-08-16 20:20:48+0000,2021-04-27 11:18:57+0000
spoc,,369960846,1077.01,1,PC,PC,173.812945,-88.096268,13.389,0.018,14.349,0.114,1654.106761,0.001087,1.606295,0.000101,1.974814,0.087728,18133.394717,473.97668,13,TOI 1077 under investigation no observing notes ,2019-08-16 20:20:48+0000,2021-04-27 11:18:57+0000
spoc,,366989877,1054.01,1,PC,CP,302.114169,-54.317466,8.407,0.017,8.95,0.03,1664.973031,0.002548,15.50529,0.003586,5.092786,0.399104,623.09228,39.131664,13,Potential level one candidate; check neighbor 366989874,2019-08-16 20:20:48+0000,2021-04-27 11:18:57+0000
spoc,,360742636,1076.01,1,KP,KP,294.633633,-55.330097,11.214,0.018,11.91,0.035,1654.163363,0.000358,2.549553,5.2e-05,2.598449,0.026225,15944.373165,119.39357,13,HATS-33b,2019-08-16 20:20:48+0000,2021-04-27 11:18:57+0000
spoc,,351601843,1075.01,1,PC,PC,309.972306,-65.449409,11.074,0.018,12.615,0.069,1654.251386,0.001691,0.604763,6.3e-05,1.063609,0.315617,968.46055,85.29321,13,Possible stellar variability,2019-08-16 20:20:48+0000,2021-04-27 11:18:57+0000
spoc,,327301957,1074.01,1,PC,PC,310.760836,-72.01043,10.562,0.018,11.217,0.014,1662.652196,0.005474,13.925997,0.007779,4.475409,0.470037,1550.68887,142.72304,13,possible L1 candidate,2019-08-16 20:20:47+0000,2021-04-27 11:18:57+0000
spoc,,322270620,1083.01,1,PC,PC,296.8294,-87.3216,12.075,0.04,14.158,0.027,1666.87004,0.003261,12.958787,0.004661,2.013102,0.440213,3299.743118,397.19385,13,Likely stellar variability,2019-08-16 20:20:47+0000,2021-04-27 11:18:57+0000
spoc,,320004517,1055.01,1,PC,CP,293.285757,-54.53236,8.065,0.018,8.67,0.03,1661.062842,0.001217,17.471139,0.001692,4.319798,0.186523,1258.553171,52.181797,13,Potential level one candidate; two transits may have some odd-even,2019-08-16 20:20:47+0000,2021-04-27 11:18:57+0000
spoc,,290348383,1099.01,1,PC,PC,328.713617,-77.338017,7.394,0.032,8.23,0.03,1658.789239,0.001028,6.441615,0.000548,1.797168,0.141415,854.541598,57.974663,13,Could be on target star or neighbor,2019-08-16 20:20:46+0000,2021-04-27 11:18:57+0000
spoc,,259863352,1051.01,1,PC,FA,40.363762,-71.462488,7.089,0.017,7.76,0.03,1657.736625,0.007425,21.701669,0.009532,8.267642,0.508898,211.656733,25.132692,13,Potential level one target around bright star,2019-08-16 20:20:45+0000,2021-04-27 11:18:57+0000
spoc,,253990973,1061.01,1,PC,FP,284.688764,-41.242164,9.695,0.019,10.366,0.006,1654.253249,0.003078,0.540933,0.000107,1.674337,0.329757,257.347459,27.641214,13,Likely stellar variability but it is a potential level one candidate,2019-08-16 20:20:44+0000,2021-04-27 11:18:57+0000
spoc,,253728991,1081.01,1,PC,PC,282.140444,-40.111749,11.462,0.018,12.093,0.069,1654.026119,0.002567,2.98278,0.000442,3.109528,0.110696,6136.231662,315.89865,13,,2019-08-16 20:20:44+0000,2021-04-27 11:18:57+0000
spoc,,201642601,1067.01,1,PC,KP,288.671926,-59.579399,13.084,0.018,14.226,0.206,2039.05091,0.001492,3.131959,0.000401,2.334155,0.160664,13437.089011,523.64075,27,HATS-28b,2019-08-16 20:20:44+0000,2021-04-27 11:18:57+0000
spoc,,201604954,1066.01,1,KP,KP,285.096424,-54.893194,11.906,0.019,12.62,0.057,1657.832537,0.001239,4.606184,0.000392,3.121643,0.078877,13793.034867,1031.5532,13,HATS-29b,2019-08-16 20:20:44+0000,2021-04-27 11:18:57+0000
spoc,,161032923,1080.01,1,PC,PC,276.3702,-52.2143,12.681,0.058,15.349,0.049,1654.060034,0.003036,3.965347,0.000675,0.987454,0.389139,4770.26147,616.8477,13,potential L1 candidate,2019-08-16 20:20:43+0000,2021-04-27 11:18:57+0000
spoc,,158297421,1073.01,1,PC,CP,287.484401,-49.664963,13.583,0.018,14.602,0.069,2036.472812,0.001293,3.922547,0.000414,1.917072,0.104991,29838.199445,1246.6176,27,HATS-47b,2019-08-16 20:20:43+0000,2021-04-27 11:18:57+0000
spoc,,120247528,1071.01,1,PC,KP,280.184422,-58.459248,11.528,0.017,12.219,0.046,1655.395924,0.001083,3.553814,0.000237,2.056578,0.048296,9979.266691,279.5894,13,Possible secondary and V-shaped,2019-08-16 20:20:42+0000,2021-04-27 11:18:57+0000
spoc,,112395568,1053.01,1,PC,FP,290.977258,-33.351447,8.837,0.017,9.62,0.03,1657.999179,0.001553,5.742625,0.000621,2.860293,0.230499,1105.760867,87.92673,13,Crowded field,2019-08-16 20:20:42+0000,2021-04-27 11:18:57+0000
spoc,,101230735,1060.01,1,PC,PC,299.290973,-48.934438,9.628,0.019,10.342,0.006,1653.965927,0.002671,2.068731,0.000319,0.920059,0.427225,545.986561,84.6388,13,Potential level one candidate,2019-08-16 20:20:42+0000,2021-04-27 11:18:57+0000
spoc,,31553893,1058.01,1,PC,PC,288.911747,-31.790767,9.337,0.017,10.09,0.007,1663.023442,0.003673,11.112686,0.005253,4.956529,0.533981,793.967752,100.12719,13,Gaia sets the stellar radius to be larger than 3.191,2019-08-16 20:20:41+0000,2021-04-27 11:18:57+0000
spoc,,7088246,1065.01,1,KP,KP,286.366701,-50.067352,13.227,0.018,13.84,0.069,1654.347994,0.002094,2.160344,0.000276,1.828854,0.14481,19357.992992,1487.6189,13,HATS-23b,2019-08-16 20:20:41+0000,2021-04-27 11:18:57+0000
spoc,,6663331,1068.01,1,KP,KP,284.399685,-49.13847,13.217,0.04,13.981,0.092,1656.633231,0.001251,3.180362,0.000247,2.111521,0.106258,21192.463324,682.47424,13,HATS-28b,2019-08-16 20:20:41+0000,2021-04-27 11:18:57+0000
qlp,gaia-dr2,356919658,1863.01,1,PC,FP,273.580769,57.99289,11.254,0.007,11.745,0.046,1683.89879,0.00117,1.42611,1e-05,1.788,0.112,1890.0,195.734,20,Likely EB; V-shaped; must be grazing if planet; there is a 300 ppm secondary consistent with a hot Jupiter; there is an ephemeris match to 356919654 but no depth/aperture correlation; need SG1 to check TIC 356919654; CTOI from Ethan Kruse,2020-05-29 16:35:30+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,400430915,1866.01,1,PC,PC,295.382209,57.325662,12.656,0.007,13.061,0.092,1685.08123,0.00327,2.18619,0.00017,3.711,0.232,2930.0,2.85296,20,CTOI from Ethan Kruse,2020-05-29 16:35:30+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,400476523,1867.01,1,PC,FP,295.558906,59.589131,12.234,0.008,12.699,0.092,1700.97371,0.00232,18.10671,0.00039,4.562,0.514,10340.0,82.9463,20,Likely EB; some depth-aperture correlation; need SG1 to clear the neighbors; ephemeris match to TIC 400428629; CTOI from Ethan Kruse,2020-05-29 16:35:30+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,328933398,1873.01,1,PC,PC,212.568429,84.371869,10.745,0.006,11.215,0.01,1706.45009,0.00662,24.93345,0.00136,5.681,1.086,1670.0,32.2166,20,odd-even and flare; potential single transit around 1850; CTOI from Nora Eisner,2020-05-29 16:35:30+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,232641326,1874.01,1,PC,APC,281.449143,56.381694,11.582,0.007,11.545,0.018,1684.76118,0.00093,17.86825,0.00012,5.572,0.18,11010.0,2.16393,20,odd even fit likely failed; several tic matches so check nearby stars; CTOI from Ethan Kruse,2020-05-29 16:35:30+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,233047097,1875.01,1,PC,PC,268.660944,60.356453,12.942,0.007,13.557,0.103,1692.24268,0.00132,11.30916,0.0001,1.919,0.241,12830.0,73.9483,20,V-shaped; grazing if planet; ephemeris match; small depth/aperture correlation; likely EB; CTOI from Ethan Kruse,2020-05-29 16:35:30+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,243335710,1879.01,1,PC,PC,289.861592,59.670111,12.993,0.008,13.512,0.137,1689.14235,0.00238,13.70535,0.00026,5.362,0.34,9310.0,3.80998,20,CTOI from Ethan Kruse,2020-05-29 16:35:31+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,219879302,1884.01,1,PC,PC,261.12946,67.98915,12.618,0.007,13.256,0.08,1684.17993,0.00105,6.78221,5e-05,2.591,0.075,11430.0,3.30247,20,CTOI from Ethan Kruse,2020-05-29 16:35:31+0000,2021-04-27 11:18:58+0000
qlp,,459997997,1888.01,1,PC,FP,156.250038,-60.575143,10.428,0.018,10.518,0.007,1573.56167,0.007,5.5501,0.00113,5.174,1.187,3613.12,11.9429,10,Poor detrending; some depth-aperture correlation; CTOI from Luke Bouma,2020-05-29 16:35:31+0000,2021-04-27 11:18:58+0000
spoc,,63698669,1892.01,1,PC,PC,5.164956,-33.984408,9.901,0.018,10.701,0.008,1364.632073,0.009577,,,5.068965,0.911191,294.921391,48.804676,2,second transit event is real single transit and others are spurious; CTOI from Planet Hunters TESS,2020-05-29 16:46:26+0000,2021-04-27 11:18:58+0000
spoc,tic8,420645189,1897.01,1,PC,PC,48.369605,75.268316,10.1374,0.006,10.595,0.006,2001.000353,0.000491,,,6.654346,0.030364,52070.259857,358.91776,25,Single transit; somewhat V-shaped; real radius larger; CTOI from Planet Hunters,2020-05-29 16:46:26+0000,2021-04-27 11:18:58+0000
spoc,tic8,91987762,1898.01,1,PC,PC,144.555603,23.546925,7.4098,0.006,7.87,0.03,1894.253679,0.001342,,,4.278643,0.111253,1658.404772,52.787655,21,Single transit; ~10 Re; CTOI from Planet Hunters,2020-05-29 16:46:26+0000,2021-04-27 11:18:58+0000
spoc,gaia-dr2,178879588,1900.01,1,KP,KP,67.418554,-28.197287,13.255,0.007,13.992,0.126,2145.467086,0.001983,3.056801,0.000444,2.467977,0.150334,11567.488657,530.5263,31,HATS-63 b,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,272212970,1902.01,1,KP,KP,180.208826,-46.136424,13.174,0.006,13.698,0.114,1572.5057,0.00174,1.60906,0.00021,1.602,0.132,13150.0,10.7999,10,,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,272213425,1904.01,1,KP,KP,180.165125,-45.799443,11.114,0.006,11.477,0.011,1575.10943,0.00146,4.32486,0.00063,4.284,0.158,6600.0,1.8292,10,,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,,429302040,1905.01,1,KP,KP,188.386857,-10.146147,10.474,0.048,11.592,0.208,1574.14194,0.0002,5.72226,0.00011,2.648,0.03,25549.0,1.30739,10,WASP-107 b,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,,453789494,1907.01,1,KP,KP,199.433745,-47.237575,10.694,0.018,10.988,0.009,1598.80459,0.00083,5.47744,0.00034,5.462,0.345,8373.78,1.70742,11,,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,37718056,1908.01,1,KP,KP,4.146339,-10.976416,11.708,0.007,12.044,0.025,1384.09392,0.00142,3.65688,0.00053,3.542,0.138,7040.0,2.33649,3,,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,339522221,1917.01,1,KP,KP,296.688254,-63.565594,12.046,0.006,12.609,0.057,1655.29768,0.00125,1.82069,0.00016,3.049,0.118,12340.0,2.69921,13,,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,363851359,1920.01,1,KP,KP,200.634885,-44.688805,13.275,0.006,13.937,0.08,1599.2381,0.00385,2.54317,0.00078,2.106,0.219,5740.0,12.2851,11,,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,gaia-dr2,112099249,1921.01,1,KP,KP,209.517032,-30.348131,12.158,0.007,12.771,0.08,1604.17084,0.00197,5.17958,0.00122,4.524,0.166,7620.0,2.24479,11,,2020-05-29 17:45:53+0000,2021-04-27 11:18:58+0000
qlp,tic8,232976128,1249.01,1,PC,PC,200.561735,66.308733,10.2108,0.006,11.089,0.009,1694.38427,0.00325,13.0783,0.00026,2.893,0.259,990.0,1.08029,22,Level 1 candidate,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
spoc,,233059608,1250.01,1,PC,FA,269.807205,64.14254,6.86,0.03,7.31,0.03,1683.642967,0.001753,1.441504,0.000167,0.927452,0.325389,547.317274,64.90167,14,Nearby bright star,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
spoc,tic8,278348461,1257.01,1,KP,KP,303.195361,18.104833,9.87463,0.006,10.403,0.007,1686.8263,0.000538,5.452752,0.000198,3.528086,0.044194,7531.760871,98.356255,14,HAT-P-34,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
spoc,tic8,355867695,1260.01,1,PC,PC,157.145937,65.854551,10.8116,0.006,11.922,0.034,1684.014194,0.00296,3.12716,0.000634,1.999721,0.441535,1216.515453,120.98126,14,Possibly two level one candidates but scattered light present in difference images,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
spoc,tic8,355867695,1260.02,2,PC,PC,157.145937,65.854551,10.8116,0.006,11.922,0.034,1686.117763,0.00312,7.491237,0.001708,2.099449,0.511153,1541.42509,156.12094,14,Possible multi,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
spoc,tic8,365938305,1262.01,1,PC,PC,180.729147,74.061137,9.5966,0.006,10.255,0.005,1693.912709,0.005071,,,3.339885,0.617072,592.524368,78.35944,14,possible single; second event looks spurious,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
spoc,tic8,406672232,1263.01,1,PC,PC,309.353389,22.654615,8.5325,0.006,9.358,0.004,1683.550089,0.002072,1.021332,0.000153,1.061899,0.293048,258.14135,31.912136,14,Shallow transit; possibly stellar variability,2019-10-17 00:30:12+0000,2021-05-13 20:18:19+0000
qlp,gaia-dr2,142394656,1268.01,1,PC,PC,198.389204,62.305446,10.149,0.006,10.92,0.008,1711.75049,0.00037,8.15759,2e-05,3.892,0.165,10360.0,0.828774,22,,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
qlp,gaia-dr2,229536616,1297.01,1,PC,FP,195.821291,67.823411,10.987,0.014,11.019,0.009,1686.93866,0.0005,3.93034,7e-05,3.667,0.052,9724.58,0.581995,15,TFOP FP,2019-10-17 00:30:12+0000,2021-04-27 11:18:59+0000
